,url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh
76,https://www.kinonews.ru/movie_146780/venom,Веном,2018,Venom,https://www.kinonews.ru/movie_146780/venom,6.73,$856 085 151,$140 000 000,['США'],"['боевик', 'драма', 'кинокомикс', 'криминал', 'триллер', 'фэнтези']",Рубен Фляйшер,"['Том Харди', 'Мишель Уильямс']",140 мин
77,https://www.kinonews.ru/movie_193723/thor-3,Тор 3: Рагнарек,2017,Thor: Ragnarok,https://www.kinonews.ru/movie_193723/thor-3,7.95,$853 983 911,$180 000 000,['США'],"['боевик', 'драма', 'кинокомикс', 'фэнтези']",Тайка Вайтити,"['Крис Хемсворт', 'Том Хиддлстон']",130 мин
78,https://www.kinonews.ru/movie_27164/inception,Начало,2010,Inception,https://www.kinonews.ru/movie_27164/inception,8.96,$836 836 967,$160 000 000,"['США', 'Великобритания']","['боевик', 'триллер', 'фантастика']",Кристофер Нолан,"['Леонардо Дикаприо', 'Марион Котийяр']",148 мин
79,https://www.kinonews.ru/movie_3350/transformers-revenge-of-the-fallen,Трансформеры 2: Месть падших,2009,Transformers: Revenge of the Fallen,https://www.kinonews.ru/movie_3350/transformers-revenge-of-the-fallen,7.51,$836 303 693,$200 000 000,['США'],"['боевик', 'приключения', 'фантастика']",Майкл Бэй,"['Шайя ЛаБеф', 'Меган Фокс']",150 мин
80,https://www.kinonews.ru/movie_71035/the-twilight-saga-breaking-dawn-part-2,Сумерки. Сага. Рассвет: Часть 2,2012,The Twilight Saga: Breaking Dawn - Part 2,https://www.kinonews.ru/movie_71035/the-twilight-saga-breaking-dawn-part-2,5.92,$829 747 654,$120 000 000,['США'],"['драма', 'мелодрама', 'триллер', 'фэнтези']",Билл Кондон,"['Кристен Стюарт', 'Роберт Паттинсон']",115 мин
81,https://www.kinonews.ru/movie_2758/spider-man,Человек-паук,2002,Spider-Man,https://www.kinonews.ru/movie_2758/spider-man,8.37,$825 025 036,$139 000 000,['США'],"['боевик', 'кинокомикс', 'криминал', 'триллер', 'фантастика']",Сэм Рейми,"['Тоби Магуайр', 'Уиллем Дефо']",121 мин
82,https://www.kinonews.ru/movie_206681/wonder-woman,Чудо-женщина,2017,Wonder Woman,https://www.kinonews.ru/movie_206681/wonder-woman,7.58,$822 824 522,$149 000 000,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика', 'фэнтези']",Пэтти Дженкинс,"['Галь Гадот', 'Крис Пайн']",141 мин
83,https://www.kinonews.ru/movie_309177/ni-hao-li-huan-ying,"Привет, мам",2021,"Ni hao, li huan ying",https://www.kinonews.ru/movie_309177/ni-hao-li-huan-ying,0.0,$822 009 764,0,['Китай'],"['драма', 'комедия', 'фэнтези']",Цзя Лин,"['Цзя Лин', 'Шэнь Тэн']",128 мин
84,https://www.kinonews.ru/movie_775/independence-day,День независимости,1996,Independence Day,https://www.kinonews.ru/movie_775/independence-day,8.17,$817 400 891,$75 000 000,['США'],"['боевик', 'приключения', 'триллер', 'фантастика']",Роланд Эммерих,"['Уилл Смит', 'Билл Пуллман']",145 мин
85,https://www.kinonews.ru/movie_187233/fantastic-beasts-and-where-to-find-them,Фантастические твари и где они обитают,2016,Fantastic Beasts and Where to Find Them,https://www.kinonews.ru/movie_187233/fantastic-beasts-and-where-to-find-them,7.87,$814 044 001,$180 000 000,"['США', 'Великобритания']","['детский', 'приключения', 'семейный', 'фэнтези']",Дэвид Йэтс,"['Эдди Редмэйн', 'Сэм Редфорд']",133 мин
86,https://www.kinonews.ru/movie_300/shrek-the-third,Шрек Третий,2007,Shrek the Third,https://www.kinonews.ru/movie_300/shrek-the-third,7.32,$813 367 380,$160 000 000,['США'],"['детский', 'комедия', 'мультфильм', 'приключения', 'семейный', 'фэнтези']","Крис Миллер, Раман Хуи","['Майк Майерс', 'Эдди Мерфи']",93 мин
87,https://www.kinonews.ru/movie_218942/coco,Тайна Коко,2017,Coco,https://www.kinonews.ru/movie_218942/coco,8.77,$807 817 888,$175 000 000,['США'],"['детектив', 'комедия', 'мультфильм', 'мюзикл', 'приключения', 'семейный', 'ужасы', 'фэнтези']","Ли Анкрич, Эдриан Молина","['Энтони Гонсалес', 'Гаэль Гарсия Берналь']",105 мин
88,https://www.kinonews.ru/movie_266000/jumanji-2,Джуманджи 2: Новый уровень,2019,Jumanji 2: The Next Level,https://www.kinonews.ru/movie_266000/jumanji-2,6.81,$800 059 707,$125 000 000,['США'],"['боевик', 'комедия', 'приключения', 'семейный', 'фэнтези']",Джейк Кэздан,"['Дуэйн Джонсон', 'Джек Блэк']",123 мин
89,https://www.kinonews.ru/movie_834/harry-potter-and-the-prisoner-of-azkaban,Гарри Поттер и узник Азкабана,2004,Harry Potter and the Prisoner of Azkaban,https://www.kinonews.ru/movie_834/harry-potter-and-the-prisoner-of-azkaban,8.71,$797 361 618,$130 000 000,"['США', 'Великобритания']","['приключения', 'семейный', 'фэнтези']",Альфонсо Куарон,"['Дэниел Рэдклифф', 'Ричард Гриффитс']",142 мин
90,https://www.kinonews.ru/movie_124086/pirates-of-the-caribbean-5,Пираты Карибского моря 5: Мертвецы не рассказывают сказки,2017,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.kinonews.ru/movie_124086/pirates-of-the-caribbean-5,6.77,$794 881 442,$230 000 000,['США'],"['боевик', 'комедия', 'приключения', 'семейный', 'фэнтези']","Хоаким Роннинг, Эспен Сандберг","['Джонни Депп', 'Хавьер Бардем']",129 мин
91,https://www.kinonews.ru/movie_2970/et-the-extra-terrestrial,Инопланетянин,1982,E.T.: The Extra-Terrestrial,https://www.kinonews.ru/movie_2970/et-the-extra-terrestrial,8.22,$792 910 554,$10 500 000,['США'],"['детский', 'драма', 'приключения', 'семейный', 'фантастика', 'фэнтези']",Стивен Спилберг,"['Дрю Бэрримор', 'Эрика Элениак']",115 мин
92,https://www.kinonews.ru/movie_225713/mission-impossible-6,Миссия невыполнима 6: Последствия,2018,Mission: Impossible - Fallout,https://www.kinonews.ru/movie_225713/mission-impossible-6,8.47,$791 657 398,$178 000 000,['США'],"['боевик', 'приключения', 'триллер']",Кристофер МакКуорри,"['Ребекка Фергюсон', 'Том Круз']",147 мин
93,https://www.kinonews.ru/movie_1284/2012,2012,2009,2012,https://www.kinonews.ru/movie_1284/2012,7.52,$791 217 826,$200 000 000,"['США', 'Канада']","['боевик', 'драма', 'триллер', 'фантастика']",Роланд Эммерих,"['Джон Кьюсак', 'Тэнди Ньютон']",158 мин
94,https://www.kinonews.ru/movie_70/indiana-jones-and-the-kingdom-of-the-crystal-skull,Индиана Джонс и Королевство xрустального черепа,2008,Indiana Jones and the Kingdom of the Crystal Skull,https://www.kinonews.ru/movie_70/indiana-jones-and-the-kingdom-of-the-crystal-skull,7.48,$790 653 942,$185 000 000,['США'],"['боевик', 'приключения', 'фантастика']",Стивен Спилберг,"['Харрисон Форд', 'Кейт Бланшетт']",123 мин
95,https://www.kinonews.ru/movie_2754/spider-man-2,Человек-паук 2,2004,Spider-Man 2,https://www.kinonews.ru/movie_2754/spider-man-2,8.42,$788 976 453,$200 000 000,['США'],"['боевик', 'кинокомикс', 'криминал', 'триллер', 'фантастика']",Сэм Рейми,"['Тоби Магуайр', 'Кирстен Данст']",127 мин
96,https://www.kinonews.ru/movie_97211/the-fast-and-the-furious-6,Форсаж 6,2013,Fast & Furious 6,https://www.kinonews.ru/movie_97211/the-fast-and-the-furious-6,7.75,$788 680 968,$160 000 000,['США'],"['боевик', 'драма', 'криминал', 'триллер']",Джастин Лин,"['Дуэйн Джонсон', 'Джейсон Стэтхэм']",130 мин
97,https://www.kinonews.ru/movie_229230/deadpool-2,Дэдпул 2,2018,Deadpool 2,https://www.kinonews.ru/movie_229230/deadpool-2,7.92,$786 470 484,$110 000 000,['США'],"['боевик', 'кинокомикс', 'комедия', 'приключения', 'фантастика']",Дэвид Литч,"['Райан Рейнольдс', 'Джош Бролин']",119 мин
98,https://www.kinonews.ru/movie_38871/deadpool,Дэдпул,2016,Deadpool,https://www.kinonews.ru/movie_38871/deadpool,7.82,$782 836 791,$58 000 000,['США'],"['боевик', 'кинокомикс', 'комедия', 'приключения', 'фантастика']",Тим Миллер,"['Морена Баккарин', 'Райан Рейнольдс']",106 мин
99,https://www.kinonews.ru/movie_119/star-wars,Звездные войны: Эпизод 4 - Новая надежда,1977,Star Wars: Episode IV - A New Hope,https://www.kinonews.ru/movie_119/star-wars,8.7,$775 398 007,$11 000 000,['США'],"['боевик', 'приключения', 'фантастика', 'фэнтези']",Джордж Лукас,"['Марк Хэмилл', 'Харрисон Форд']",121 мин
100,https://www.kinonews.ru/movie_108187/guardians-of-the-galaxy,Стражи Галактики,2014,Guardians of the Galaxy,https://www.kinonews.ru/movie_108187/guardians-of-the-galaxy,8.65,$773 350 147,$170 000 000,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика']",Джеймс Ганн,"['Крис Прэтт', 'Зои Солдана']",121 мин
101,https://www.kinonews.ru/movie_321455/the-battle-at-lake-changjin,Битва при Чосинском водохранилище,2021,The Battle at Lake Changjin,https://www.kinonews.ru/movie_321455/the-battle-at-lake-changjin,0.0,$769 000 000,$200 000 000,['Китай'],"['боевик', 'военный', 'драма', 'исторический']","Чэнь Кайгэ, Данте Лам, Цуй Харк","['Ханьюй Чжан', 'Джеки Ву']",185 мин
102,https://www.kinonews.ru/movie_459/the-da-vinci-code,Код да Винчи,2006,The Da Vinci Code,https://www.kinonews.ru/movie_459/the-da-vinci-code,7.63,$760 006 945,$125 000 000,['США'],['триллер'],Рон Ховард,"['Том Хэнкс', 'Одри Тоту']",149 мин
103,https://www.kinonews.ru/movie_266009/hobbs-and-shaw,Форсаж: Хоббс и Шоу,2019,Fast & Furious Presents: Hobbs & Shaw,https://www.kinonews.ru/movie_266009/hobbs-and-shaw,6.44,$759 056 935,$200 000 000,['США'],"['боевик', 'комедия', 'криминал', 'приключения', 'триллер']",Дэвид Литч,"['Дуэйн Джонсон', 'Джейсон Стэтхэм']",135 мин
104,https://www.kinonews.ru/movie_103050/maleficent,Малефисента,2014,Maleficent,https://www.kinonews.ru/movie_103050/maleficent,7.18,$758 411 779,$180 000 000,['США'],['фэнтези'],Роберт Стромберг,"['Анджелина Джоли', 'Джуно Темпл']",97 мин
105,https://www.kinonews.ru/movie_18586/untitled-spider-man-reboot,Новый Человек-паук,2012,The Amazing Spider-Man,https://www.kinonews.ru/movie_18586/untitled-spider-man-reboot,7.4,$757 930 663,$230 000 000,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика']",Марк Уэбб,"['Эндрю Гарфилд', 'Эмма Стоун']",136 мин
